sku_id,sku_name,category,subcategory,brand,cost_price,stock_on_hand,reorder_point,safety_stock,forecast_6_week_demand,avg_weekly_forecast,min_weekly_forecast,max_weekly_forecast,coverage_weeks,stock_after_6_week_demand,stock_vs_reorder_point,stock_vs_safety_stock,target_stock,excess_units,shortage_units,excess_value,reorder_value,forecast_std,forecast_cv,excess_percentage,decision,priority_score,priority_rank
1032,Snacks_Chocolates_1032,Snacks,Chocolates,BlueMart,11.25,7979,3348,1664,119.69525453001175,19.94920908833529,18.21302966913905,22.82547544188465,399.96573120613004,7859.304745469988,4631,6315,1783.6952545300117,6195.304745469988,0.0,69697.17838653737,0.0,2.155353729888497,0.10804206424147293,77.64512777879419,Markdown/Clear,0.44012417480374155,160
1033,Household_Paper Products_1033,Household,Paper Products,International,20.11,6538,2580,1278,118.06958097928464,19.67826349654744,18.19616160775655,22.82703809961843,332.2447634237185,6419.930419020715,3958,5260,1396.0695809792846,5141.930419020715,0.0,103404.22072650658,0.0,2.143200867451648,0.10891209317466825,78.64684030316175,Markdown/Clear,0.4664629954175215,118
1034,Household_Cleaning Supplies_1034,Household,Cleaning Supplies,Budget,36.42,6433,2509,1245,118.6480052221496,19.774667537024936,18.21261698172137,22.74208678147504,325.31520380584027,6314.35199477785,3924,5188,1363.6480052221495,5069.35199477785,0.0,184625.7996498093,0.0,2.247074172165632,0.11363397983598668,78.80230055616121,Markdown/Clear,0.5240255870782047,54
1035,Electronics_Batteries_1035,Electronics,Batteries,Premium,139.58,4892,1928,954,119.66574324573264,19.94429054095544,18.19616160775655,23.13489231116852,245.2832298022493,4772.334256754268,2964,3938,1073.6657432457328,3818.3342567542672,0.0,532963.0955577607,0.0,2.3475641450427776,0.11770607433852177,78.05262176521397,Markdown/Clear,0.7499207805047982,6
1036,Electronics_Mobile Accessories_1036,Electronics,Mobile Accessories,Budget,53.01,4854,1855,917,117.22123296264704,19.536872160441174,17.8982404764382,22.02872095566913,248.4532815763887,4736.778767037353,2999,3937,1034.221232962647,3819.7787670373527,0.0,202486.47244065008,0.0,1.9080997269687536,0.09766659224153236,78.69342330114036,Markdown/Clear,0.5196707614997296,56
1037,Electronics_Cables_1037,Electronics,Cables,BlueMart,123.66,4485,1764,868,119.12538038571,19.854230064285,18.111212432282784,23.188632575612253,225.89644551706346,4365.87461961429,2721,3617,987.1253803857101,3497.87461961429,0.0,432547.1754615031,0.0,2.417633968687975,0.12176921295159979,77.99051548749812,Watch/Volatile,0.6888350939174458,11
1038,Electronics_Cables_1038,Electronics,Cables,Premium,60.91,5082,2058,1019,115.50778017264447,19.251296695440747,17.938955156819482,21.82528856782854,263.9822179460546,4966.492219827355,3024,4063,1134.5077801726445,3947.4922198273553,0.0,240441.7511096842,0.0,1.6101149412984932,0.08363670077765796,77.67595867428876,Markdown/Clear,0.5267597188788804,51
1039,Beverages_Soft Drinks_1039,Beverages,Soft Drinks,Local,15.14,8621,3549,1768,118.7969820789262,19.79949701315437,18.2236186680148,22.680026340354207,435.4151014175961,8502.203017921074,5072,6853,1886.7969820789262,6734.203017921074,0.0,101955.83369132507,0.0,2.2172531097332904,0.1119853250948847,78.11394290593985,Markdown/Clear,0.4665127257392045,117
1040,Electronics_Mobile Accessories_1040,Electronics,Mobile Accessories,Premium,55.46,5512,2308,1144,117.13594241748618,19.52265706958103,18.248920990142214,21.916873470342576,282.33861714389536,5394.864057582514,3204,4368,1261.1359424174861,4250.864057582514,0.0,235752.92063352623,0.0,1.842979704838785,0.09440209384768632,77.12017521013269,Markdown/Clear,0.5320863441767472,48
1041,Snacks_Nuts_1041,Snacks,Nuts,Local,9.29,8349,3321,1645,118.46814965836279,19.74469160972713,17.953799058821037,22.787979253480643,422.84782993961295,8230.531850341637,5028,6704,1763.4681496583628,6585.531850341637,0.0,61179.590889673804,0.0,2.3314902583169066,0.1180818776206314,78.87809139228216,Markdown/Clear,0.44896898517843536,143
1042,Grocery_Canned Goods_1042,Grocery,Canned Goods,Budget,25.0,10620,4250,2113,118.74775053237565,19.791291755395942,17.953799058821037,22.811159348898112,536.5996384295906,10501.252249467625,6370,8507,2231.7477505323754,8388.252249467625,0.0,209706.30623669064,0.0,2.3246746279360138,0.11745946938012317,78.98542607784958,Markdown/Clear,0.5445997891024682,42
1043,Electronics_Batteries_1043,Electronics,Batteries,Budget,15.63,5346,2133,1058,117.27769030813099,19.54628171802183,17.986946181866198,22.004010805418137,273.50470422571186,5228.722309691869,3213,4288,1175.277690308131,4170.722309691869,0.0,65188.38970048391,0.0,1.8953744802238786,0.09696854407231467,78.01575588649212,Markdown/Clear,0.4278718478445461,182
1044,Snacks_Biscuits_1044,Snacks,Biscuits,BlueMart,13.35,9475,3716,1842,119.00297934793142,19.8338298913219,18.253397736168104,22.86795963958224,477.7191320041367,9355.997020652068,5759,7633,1961.0029793479314,7513.997020652068,0.0,100311.86022570511,0.0,2.3034244900134873,0.11613614226979571,79.30339863485032,Markdown/Clear,0.473923631329336,106
1045,Electronics_Cables_1045,Electronics,Cables,Local,89.2,4269,1678,830,117.97748573855597,19.66291428975933,17.816299979273516,22.81955053261383,217.10922079456677,4151.022514261444,2591,3439,947.977485738556,3321.022514261444,0.0,296235.2082721208,0.0,2.1442538745282023,0.1090506647656474,77.79392162711277,Markdown/Clear,0.5878248701105191,30
1046,Household_Paper Products_1046,Household,Paper Products,Local,38.66,7431,2933,1454,118.55093301142708,19.758488835237845,17.931987936173513,22.98170741676537,376.09151499214585,7312.449066988573,4498,5977,1572.550933011427,5858.449066988573,0.0,226487.6409297782,0.0,2.3594837268897697,0.11941620366643628,78.83796349062808,Watch/Volatile,0.5567717593844709,37
1047,Household_Detergent_1047,Household,Detergent,Local,25.61,5799,2425,1203,118.75047198748155,19.791745331246926,17.8982404764382,22.801084887319192,293.00094069241186,5680.249528012519,3374,4596,1321.7504719874814,4477.249528012519,0.0,114662.3604124006,0.0,2.332448178916126,0.11784954484199482,77.20726897762577,Markdown/Clear,0.4770015263357624,103
1048,Snacks_Biscuits_1048,Snacks,Biscuits,Local,8.75,8311,3311,1643,117.77914166240417,19.62985694373403,18.00910507396008,22.77621691217341,423.385663167195,8193.220858337596,5000,6668,1760.779141662404,6550.220858337596,0.0,57314.43251045397,0.0,2.1149649594506843,0.10774225026259267,78.81387147560578,Markdown/Clear,0.43621629829347147,169
1049,Electronics_Batteries_1049,Electronics,Batteries,BlueMart,67.31,5464,2136,1058,117.11675099223055,19.51945849870509,17.804255277269135,21.94404836175835,279.92579816507094,5346.883249007769,3328,4406,1175.1167509922307,4288.883249007769,0.0,288684.73149071296,0.0,1.8761899195156668,0.0961189532814208,78.49347088227981,Markdown/Clear,0.5730399739683453,33
1050,Snacks_Chips_1050,Snacks,Chips,International,10.07,8325,3338,1661,118.36683521957085,19.727805869928474,17.88461716497857,22.78438625867616,421.9932036481553,8206.633164780429,4987,6664,1779.366835219571,6545.633164780429,0.0,65914.52596933892,0.0,2.2937772920173427,0.11627128263228692,78.62622420156671,Markdown/Clear,0.4493274607940694,142
1051,Electronics_Cables_1051,Electronics,Cables,BlueMart,40.92,4808,1858,919,118.50025712071908,19.75004285345318,17.968162242142913,22.85870960254981,243.4425097543193,4689.499742879281,2950,3889,1037.5002571207192,3770.499742879281,0.0,154288.84947862016,0.0,2.3915319109559845,0.12108996059914062,78.42137568384527,Watch/Volatile,0.5102510302505653,65
1052,Snacks_Crackers_1052,Snacks,Crackers,Budget,11.33,7719,3033,1506,120.45591372713726,20.07598562118954,18.19616160775655,23.15553882760678,384.4892173987637,7598.544086272863,4686,6213,1626.4559137271372,6092.544086272863,0.0,69028.52449747153,0.0,2.348695215507977,0.11699028181356169,78.9291888362853,Markdown/Clear,0.4531667242523431,136
1053,Snacks_Crackers_1053,Snacks,Crackers,Premium,7.13,8866,3590,1787,119.04517173389681,19.84086195564947,17.8982404764382,23.106682103135096,446.855586204787,8746.954828266104,5276,7079,1906.0451717338967,6959.9548282661035,0.0,49624.477925537314,0.0,2.451557283475668,0.12356102718499151,78.50163352431878,Watch/Volatile,0.4454141013917917,152
1054,Snacks_Chips_1054,Snacks,Chips,BlueMart,5.65,9490,3838,1908,119.61503983622015,19.93583997270336,18.32140709113233,23.192057137321587,476.0270955722929,9370.38496016378,5652,7582,2027.6150398362201,7462.384960163779,0.0,42162.475024925356,0.0,2.3710163129065,0.11893235078897872,78.63419346853297,Markdown/Clear,0.43661042227476665,167
1055,Dairy_Butter_1055,Dairy,Butter,Local,6.17,6976,2708,1343,119.27477147526207,19.879128579210345,17.884119325062958,24.590169672067194,350.92081487392375,6856.725228524738,4268,5633,1462.274771475262,5513.725228524738,0.0,34019.684659997634,0.0,2.7372585064503294,0.13769509541343591,79.03849238137526,Watch/Volatile,0.45104913278095937,140
1056,Snacks_Nuts_1056,Snacks,Nuts,Premium,3.94,8059,3161,1572,119.03458952948952,19.83909825491492,18.21879530863668,22.841159250993677,406.21805973482043,7939.9654104705105,4898,6487,1691.0345895294895,6367.9654104705105,0.0,25089.78371725381,0.0,2.315268362532357,0.11670229829920696,79.01681859375246,Markdown/Clear,0.4248653643534903,188
1057,Beverages_Tea_1057,Beverages,Tea,BlueMart,16.57,10394,4185,2082,117.76085703202467,19.626809505337445,18.04642820419626,22.74208678147504,529.5817436437331,10276.239142967976,6209,8312,2199.760857032025,8194.239142967976,0.0,135778.54259897934,0.0,2.0980792557026358,0.10689864061359898,78.83624343821411,Markdown/Clear,0.4861091599425801,92
1058,Personal Care_Soap_1058,Personal Care,Soap,Budget,30.87,7519,3067,1524,115.41501589091231,19.23583598181872,17.754706411238413,21.79607609876336,390.8850131133781,7403.584984109088,4452,5995,1639.4150158909124,5879.584984109088,0.0,181502.78845944753,0.0,1.6259526835510507,0.08452726905593626,78.19636898668823,Markdown/Clear,0.49154089044349597,87
1059,Electronics_Cables_1059,Electronics,Cables,International,14.79,5354,2081,1031,118.87396685030076,19.81232780838346,18.253397736168104,22.807566354093627,270.23578712111197,5235.1260331497,3273,4323,1149.8739668503008,4204.1260331497,0.0,62179.024030284054,0.0,2.3002800523438998,0.11610347227197355,78.52308616267649,Markdown/Clear,0.44636880720003047,150
1060,Household_Detergent_1060,Household,Detergent,Local,22.02,5733,2258,1119,118.73208770261077,19.78868128376846,18.003547127632764,22.71121795737963,289.71106855424756,5614.26791229739,3475,4614,1237.7320877026107,4495.26791229739,0.0,98985.79942878852,0.0,2.259281831162877,0.11417040876877622,78.41039442346747,Markdown/Clear,0.4678226470258947,114
1061,Personal Care_Skincare_1061,Personal Care,Skincare,Budget,40.64,6647,2543,1264,119.648377128914,19.941396188152336,18.19616160775655,22.93139801794038,333.3267107921532,6527.351622871086,4104,5383,1383.648377128914,5263.351622871086,0.0,213902.60995348095,0.0,2.241977491563615,0.11242831095726527,79.18386674997873,Markdown/Clear,0.5431747506863099,43
1062,Personal Care_Deodorant_1062,Personal Care,Deodorant,Premium,17.61,6902,2701,1340,118.65435930417449,19.775726550695747,18.086568825098876,22.807566354093627,349.01372560479575,6783.345640695826,4201,5562,1458.6543593041745,5443.345640695826,0.0,95857.31673265349,0.0,2.35038551354888,0.11885204356581221,78.8662074861754,Markdown/Clear,0.4720455283634065,110
1063,Snacks_Chocolates_1063,Snacks,Chocolates,Budget,10.29,9011,3591,1785,117.5339453198676,19.5889908866446,18.00910507396008,22.71737663122405,460.0032769499897,8893.466054680131,5420,7226,1902.5339453198676,7108.466054680132,0.0,73146.11570265856,0.0,2.1230761509811233,0.10838108829937719,78.8865392817682,Markdown/Clear,0.44732205918220935,144
1064,Snacks_Biscuits_1064,Snacks,Biscuits,Premium,11.23,9040,3661,1819,118.80262433173239,19.800437388622065,18.20820630976093,22.80248006696365,456.555571100397,8921.197375668267,5379,7221,1937.8026243317324,7102.197375668267,0.0,79757.67652875464,0.0,2.327086172310077,0.11752700845120177,78.56413026181711,Markdown/Clear,0.4592437762082098,129
1065,Electronics_Chargers_1065,Electronics,Chargers,International,113.29,4849,1919,950,118.58352599354947,19.763920998924913,17.8982404764382,23.04812095510488,245.3460525501882,4730.416474006451,2930,3899,1068.5835259935495,3780.4164740064507,0.0,428283.3823401908,0.0,2.451699745112641,0.12404925850725697,77.9628062282213,Watch/Volatile,0.6881895986647316,12
1066,Household_Cleaning Supplies_1066,Household,Cleaning Supplies,BlueMart,30.89,6583,2640,1311,118.126338373695,19.6877230622825,17.87608158434432,22.991791303428997,334.3708147038918,6464.873661626305,3943,5272,1429.126338373695,5153.873661626305,0.0,159203.15740763655,0.0,2.1770989636466305,0.11058155159737543,78.29065261470917,Markdown/Clear,0.5027507012222163,75
1067,Grocery_Cereals_1067,Grocery,Cereals,Premium,32.38,9605,3691,1836,118.41441254467829,19.73573542411305,17.914533773032588,22.74208678147504,486.6806224137281,9486.585587455322,5914,7769,1954.4144125446783,7650.585587455322,0.0,247725.96132180333,0.0,2.330288789961897,0.11807458601794787,79.65211439307987,Markdown/Clear,0.5722208844479082,34
1068,Electronics_Chargers_1068,Electronics,Chargers,International,74.43,4732,1849,914,118.30067195193769,19.71677865865628,17.816299979273516,22.841159250993677,239.9986367916396,4613.699328048062,2883,3818,1032.3006719519376,3699.6993280480624,0.0,275368.6209866173,0.0,2.4189793251864513,0.12268633568721653,78.1846857153014,Watch/Volatile,0.589035433336257,28
1069,Grocery_Spices_1069,Grocery,Spices,Premium,23.35,8697,3432,1706,119.41541090151414,19.90256848358569,18.36761055806441,22.84071591035204,436.9787752356037,8577.584589098486,5265,6991,1825.4154109015142,6871.584589098486,0.0,160451.50015544964,0.0,2.23789534859514,0.11244253978780712,79.01097607334123,Markdown/Clear,0.5080540564466149,67
1070,Grocery_Canned Goods_1070,Grocery,Canned Goods,International,26.58,10620,4086,2031,117.1843435215701,19.530723920261682,18.03609751306561,21.916873470342576,543.7586462928051,10502.81565647843,6534,8589,2148.18434352157,8471.81565647843,0.0,225180.86014919664,0.0,1.8423379442747163,0.09433024355863363,79.77227548473097,Markdown/Clear,0.5351168137876952,47
1071,Grocery_Canned Goods_1071,Grocery,Canned Goods,BlueMart,4.26,11343,4269,2128,118.66140104572825,19.77690017428804,18.309846180331604,22.59507502221081,573.5479220725925,11224.338598954271,7074,9215,2246.6614010457283,9096.338598954271,0.0,38750.4024315452,0.0,2.167007722452826,0.10957266828247199,80.19341090500107,Markdown/Clear,0.4311727986453755,175
1072,Electronics_Chargers_1072,Electronics,Chargers,Budget,187.67,5314,2162,1066,118.78416897673662,19.79736149612277,17.85938983526398,22.991791303428997,268.4196073825658,5195.2158310232635,3152,4248,1184.7841689767365,4129.2158310232635,0.0,774929.9350081359,0.0,2.3751912374360646,0.1199751410257996,77.70447555557514,Watch/Volatile,0.9069387426025681,1
1073,Electronics_Chargers_1073,Electronics,Chargers,Premium,75.03,4836,1878,928,119.00780903501912,19.834634839169855,18.26398673504385,22.8130690658394,243.81593304908066,4716.992190964981,2958,3908,1047.0078090350191,3788.992190964981,0.0,284288.0840881025,0.0,2.30155732697918,0.11603729262683557,78.34971445337017,Markdown/Clear,0.5889652304863161,29
1074,Personal Care_Skincare_1074,Personal Care,Skincare,Local,46.87,7038,2897,1441,118.61898868816132,19.76983144802689,18.278625065882697,22.688632503331693,355.9969653005019,6919.381011311839,4141,5597,1559.6189886881614,5478.381011311839,0.0,256771.71800018588,0.0,2.225318887147479,0.11256134848684182,77.84002573617276,Markdown/Clear,0.5659363971717547,35
1075,Snacks_Crackers_1075,Snacks,Crackers,Budget,7.55,9614,3885,1930,118.02231093731459,19.670385156219098,17.914760768374343,22.59507502221081,488.75504590515783,9495.977689062685,5729,7684,2048.0223109373146,7565.977689062685,0.0,57123.13155242327,0.0,2.270532818952234,0.11542899647973438,78.69750040631044,Markdown/Clear,0.4431055897845385,155
1076,Snacks_Chocolates_1076,Snacks,Chocolates,BlueMart,14.3,8633,3361,1671,116.9755067994509,19.495917799908483,18.086568825098876,21.881067425724552,442.81064829071676,8516.02449320055,5272,6962,1787.9755067994508,6845.024493200549,0.0,97883.85025276785,0.0,1.8571593481703608,0.0952588827687342,79.28905934438258,Markdown/Clear,0.45207439857035914,139
1077,Household_Cleaning Supplies_1077,Household,Cleaning Supplies,BlueMart,33.54,6381,2512,1245,119.82675867007839,19.971126445013066,18.27019468289963,23.13489231116852,319.51127131306015,6261.173241329921,3869,5136,1364.8267586700783,5016.173241329921,0.0,168242.45051420556,0.0,2.3452488474381568,0.11743197630315852,78.6110835500693,Markdown/Clear,0.5164194575714323,59
